1.042092e+01 1.032673e+01 1.023364e+01 1.013856e+01 1.004583e+01 9.953465e+00 9.861470e+00 9.769014e+00 9.678054e+00 9.586037e+00 9.496362e+00 1.768362e+01 3.412066e+01 4.222502e+01 4.199670e+01 4.253825e+01 4.281021e+01 4.347408e+01 4.452987e+01 4.428505e+01 4.403858e+01 4.379239e+01 4.354651e+01 4.343113e+01 4.318583e+01 4.294052e+01 4.295107e+01 4.283281e+01 4.258574e+01 4.234017e+01 4.209368e+01 4.184998e+01 4.160406e+01 4.148167e+01 4.148280e+01 4.160713e+01 4.185531e+01 4.197749e+01 4.197368e+01 4.172112e+01 4.121900e+01 4.096642e+01 4.095756e+01 4.094789e+01 4.069313e+01 4.043861e+01 4.018432e+01 3.993023e+01 3.967638e+01 3.942274e+01 3.893800e+01 3.857061e+01 3.832055e+01 3.795457e+01 3.770489e+01 3.745544e+01 3.720609e+01 3.695688e+01 3.670783e+01 3.645902e+01 3.621026e+01 3.596163e+01 3.571311e+01 3.557050e+01 3.553260e+01 3.538818e+01 3.513713e+01 3.488618e+01
1.035532e+01 1.026337e+01 1.017029e+01 1.007948e+01 9.986750e+00 9.895355e+00 9.803359e+00 9.711881e+00 9.620920e+00 9.532328e+00 9.442653e+00 1.761634e+01 3.405338e+01 4.214257e+01 4.191426e+01 4.181136e+01 4.208333e+01 4.274720e+01 4.380298e+01 4.420154e+01 4.395506e+01 4.370888e+01 4.346299e+01 4.347699e+01 4.323169e+01 4.311431e+01 4.312486e+01 4.287833e+01 4.263126e+01 4.238448e+01 4.213799e+01 4.201666e+01 4.177074e+01 4.164835e+01 4.164948e+01 4.177463e+01 4.202281e+01 4.201898e+01 4.201517e+01 4.176221e+01 4.126009e+01 4.100495e+01 4.099609e+01 4.086442e+01 4.060967e+01 4.035515e+01 4.010086e+01 3.984690e+01 3.959304e+01 3.933957e+01 3.885483e+01 3.848744e+01 3.823738e+01 3.787248e+01 3.762279e+01 3.737327e+01 3.712391e+01 3.687475e+01 3.662570e+01 3.637686e+01 3.612810e+01 3.587946e+01 3.563095e+01 3.548729e+01 3.544939e+01 3.530494e+01 3.505389e+01 3.480293e+01
1.029059e+01 1.019864e+01 1.010770e+01 1.001689e+01 9.926218e+00 9.834823e+00 9.744763e+00 9.653285e+00 9.564123e+00 9.475530e+00 9.387507e+00 1.756119e+01 3.396790e+01 4.205709e+01 4.208044e+01 4.197755e+01 4.174842e+01 4.241229e+01 4.268178e+01 4.308033e+01 4.360795e+01 4.336177e+01 4.363703e+01 4.365102e+01 4.340376e+01 4.328639e+01 4.303961e+01 4.279308e+01 4.254680e+01 4.230002e+01 4.205421e+01 4.193288e+01 4.193603e+01 4.181363e+01 4.232025e+01 4.244540e+01 4.218908e+01 4.218525e+01 4.192941e+01 4.167645e+01 4.142109e+01 4.116594e+01 4.091102e+01 4.077935e+01 4.052487e+01 4.027035e+01 4.001629e+01 3.976233e+01 3.950866e+01 3.925519e+01 3.900191e+01 3.863451e+01 3.815429e+01 3.778939e+01 3.753981e+01 3.729029e+01 3.704102e+01 3.679185e+01 3.654288e+01 3.629405e+01 3.604534e+01 3.579670e+01 3.554824e+01 3.540459e+01 3.536574e+01 3.522129e+01 3.497029e+01 3.471934e+01
1.022469e+01 1.013484e+01 1.004390e+01 9.954090e+00 9.863414e+00 9.773045e+00 9.682985e+00 9.594322e+00 9.505161e+00 9.417466e+00 9.329443e+00 1.759868e+01 3.400539e+01 4.209492e+01 4.211827e+01 4.201622e+01 4.178709e+01 4.180727e+01 4.207676e+01 4.234625e+01 4.287387e+01 4.327531e+01 4.355056e+01 4.382225e+01 4.357499e+01 4.332705e+01 4.308028e+01 4.283375e+01 4.258747e+01 4.234046e+01 4.209466e+01 4.222714e+01 4.223029e+01 4.210386e+01 4.261047e+01 4.273562e+01 4.247930e+01 4.222358e+01 4.196774e+01 4.171275e+01 4.145738e+01 4.120224e+01 4.094732e+01 4.069288e+01 4.043840e+01 4.018457e+01 3.993050e+01 3.967683e+01 3.942317e+01 3.916986e+01 3.891658e+01 3.855050e+01 3.807028e+01 3.770538e+01 3.745579e+01 3.720664e+01 3.695737e+01 3.670836e+01 3.645939e+01 3.621055e+01 3.596185e+01 3.571338e+01 3.546492e+01 3.532098e+01 3.528214e+01 3.513722e+01 3.488622e+01 3.463554e+01
1.015763e+01 1.006778e+01 9.978891e+00 9.889077e+00 9.800390e+00 9.710021e+00 9.621858e+00 9.533195e+00 9.445829e+00 9.358134e+00 9.271780e+00 1.754102e+01 3.416585e+01 4.225538e+01 4.202775e+01 4.192570e+01 4.169825e+01 4.171843e+01 4.149123e+01 4.176073e+01 4.252691e+01 4.292835e+01 4.372068e+01 4.399236e+01 4.374340e+01 4.349547e+01 4.324687e+01 4.300034e+01 4.275213e+01 4.250513e+01 4.251066e+01 4.264315e+01 4.290259e+01 4.277616e+01 4.252015e+01 4.264530e+01 4.238969e+01 4.213396e+01 4.187877e+01 4.162378e+01 4.136898e+01 4.111384e+01 4.085944e+01 4.060500e+01 4.035099e+01 4.009716e+01 3.984351e+01 3.958984e+01 3.933655e+01 3.908324e+01 3.883030e+01 3.846422e+01 3.798534e+01 3.762044e+01 3.737113e+01 3.712198e+01 3.687297e+01 3.662396e+01 3.637522e+01 3.612638e+01 3.587791e+01 3.562945e+01 3.538121e+01 3.523728e+01 3.519763e+01 3.505271e+01 3.480193e+01 3.455125e+01
1.008856e+01 9.999739e+00 9.910846e+00 9.823033e+00 9.734346e+00 9.647807e+00 9.559644e+00 9.472760e+00 9.385394e+00 9.298534e+00 9.212181e+00 1.758999e+01 3.421482e+01 4.254007e+01 4.231244e+01 4.208490e+01 4.185745e+01 4.162655e+01 4.139935e+01 4.166885e+01 4.243503e+01 4.270503e+01 4.349736e+01 4.402923e+01 4.378026e+01 4.353148e+01 4.328288e+01 4.342322e+01 4.317501e+01 4.305368e+01 4.305922e+01 4.306111e+01 4.332055e+01 4.306488e+01 4.280887e+01 4.255402e+01 4.229841e+01 4.204342e+01 4.178823e+01 4.153324e+01 4.127844e+01 4.102459e+01 4.077019e+01 4.051599e+01 4.026197e+01 4.000877e+01 3.975512e+01 3.950194e+01 3.924865e+01 3.899580e+01 3.874285e+01 3.837694e+01 3.789806e+01 3.753495e+01 3.728565e+01 3.703649e+01 3.678748e+01 3.653882e+01 3.629008e+01 3.604187e+01 3.579340e+01 3.554505e+01 3.529681e+01 3.525823e+01 3.521859e+01 3.496809e+01 3.471731e+01 3.446663e+01
1.001954e+01 9.930711e+00 9.843772e+00 9.755958e+00 9.669190e+00 9.582651e+00 9.496342e+00 9.409459e+00 9.323856e+00 9.236996e+00 9.152312e+00 1.753012e+01 3.437042e+01 4.269568e+01 4.272137e+01 4.249383e+01 4.226288e+01 4.203198e+01 4.180112e+01 4.207062e+01 4.208851e+01 4.235851e+01 4.288061e+01 4.341247e+01 4.368387e+01 4.343508e+01 4.318787e+01 4.332822e+01 4.385611e+01 4.373477e+01 4.347913e+01 4.348102e+01 4.322569e+01 4.297002e+01 4.271500e+01 4.246014e+01 4.220546e+01 4.195048e+01 4.169612e+01 4.144113e+01 4.118712e+01 4.093327e+01 4.067958e+01 4.042537e+01 4.017200e+01 3.991880e+01 3.966576e+01 3.941257e+01 3.915985e+01 3.890699e+01 3.865458e+01 3.828867e+01 3.803653e+01 3.767342e+01 3.719934e+01 3.695018e+01 3.670159e+01 3.645293e+01 3.620460e+01 3.595640e+01 3.570831e+01 3.545996e+01 3.542244e+01 3.538386e+01 3.513325e+01 3.488274e+01 3.463234e+01 3.438166e+01
9.948700e+00 9.861831e+00 9.774892e+00 9.688973e+00 9.602205e+00 9.517490e+00 9.431180e+00 9.345224e+00 9.259621e+00 9.175345e+00 9.090661e+00 1.757561e+01 3.441591e+01 4.272180e+01 4.274749e+01 4.264486e+01 4.241392e+01 4.231028e+01 4.207942e+01 4.197294e+01 4.199083e+01 4.200840e+01 4.253050e+01 4.292725e+01 4.319864e+01 4.333801e+01 4.309080e+01 4.323011e+01 4.375800e+01 4.389483e+01 4.363919e+01 4.338370e+01 4.312836e+01 4.287384e+01 4.261882e+01 4.236513e+01 4.211045e+01 4.185593e+01 4.160157e+01 4.134838e+01 4.109437e+01 4.084052e+01 4.058683e+01 4.033417e+01 4.008081e+01 3.982760e+01 3.957456e+01 3.932206e+01 3.906934e+01 3.881747e+01 3.856505e+01 3.831278e+01 3.806064e+01 3.769786e+01 3.722378e+01 3.697388e+01 3.672529e+01 3.647563e+01 3.622731e+01 3.597790e+01 3.572981e+01 3.547941e+01 3.544189e+01 3.529783e+01 3.504722e+01 3.479698e+01 3.454657e+01 3.429680e+01
9.878014e+00 9.791146e+00 9.706076e+00 9.620157e+00 9.535238e+00 9.450523e+00 9.366012e+00 9.280056e+00 9.196187e+00 9.111911e+00 9.028882e+00 1.751383e+01 3.456675e+01 4.287264e+01 4.264413e+01 4.254150e+01 4.231280e+01 4.220916e+01 4.223058e+01 4.212410e+01 4.214295e+01 4.216052e+01 4.217681e+01 4.257355e+01 4.233647e+01 4.247584e+01 4.299166e+01 4.313096e+01 4.365678e+01 4.379362e+01 4.353939e+01 4.328390e+01 4.302987e+01 4.277535e+01 4.252154e+01 4.226786e+01 4.201429e+01 4.175977e+01 4.150645e+01 4.125326e+01 4.100021e+01 4.074636e+01 4.049357e+01 4.024091e+01 3.998838e+01 3.973517e+01 3.948291e+01 3.923041e+01 3.897841e+01 3.872654e+01 3.847481e+01 3.822253e+01 3.797106e+01 3.760827e+01 3.735706e+01 3.710716e+01 3.685617e+01 3.660651e+01 3.635578e+01 3.610637e+01 3.585586e+01 3.560546e+01 3.535517e+01 3.521110e+01 3.496102e+01 3.471078e+01 3.446092e+01 3.421114e+01
9.804814e+00 9.721602e+00 9.636532e+00 9.551538e+00 9.466618e+00 9.382794e+00 9.298284e+00 9.215813e+00 9.131944e+00 9.048495e+00 8.965466e+00 1.742748e+01 3.448040e+01 4.289260e+01 4.266408e+01 4.243804e+01 4.220934e+01 4.198174e+01 4.200316e+01 4.202329e+01 4.204215e+01 4.206034e+01 4.207663e+01 4.209187e+01 4.185479e+01 4.212109e+01 4.263691e+01 4.315773e+01 4.368355e+01 4.369047e+01 4.343624e+01 4.318367e+01 4.292964e+01 4.267642e+01 4.242262e+01 4.216959e+01 4.191602e+01 4.166258e+01 4.140926e+01 4.115725e+01 4.090420e+01 4.065127e+01 4.039849e+01 4.014686e+01 3.989433e+01 3.964194e+01 3.938967e+01 3.913801e+01 3.888601e+01 3.863459e+01 3.838286e+01 3.813208e+01 3.788060e+01 3.762963e+01 3.737842e+01 3.712732e+01 3.687633e+01 3.662620e+01 3.637547e+01 3.612520e+01 3.587469e+01 3.562429e+01 3.537400e+01 3.512450e+01 3.487442e+01 3.462478e+01 3.437492e+01 3.412548e+01
