2.381491e-01 2.375128e-01 2.368822e-01 2.362489e-01 2.356237e-01 2.350011e-01 2.343813e-01 2.337621e-01 2.331479e-01 2.325329e-01 2.319245e-01 2.313174e-01 2.307149e-01 2.301154e-01 2.295190e-01 2.289228e-01 2.283325e-01 2.277452e-01 2.271610e-01 2.265778e-01 2.259997e-01 2.254248e-01 2.248531e-01 2.242828e-01 2.237174e-01 2.231545e-01 2.225954e-01 2.220396e-01 2.214870e-01 2.209369e-01 2.203905e-01 2.198465e-01 2.193067e-01 2.187701e-01 2.182366e-01 2.177057e-01 2.171788e-01 2.166550e-01 2.161345e-01 2.156169e-01 2.151028e-01 2.145917e-01 2.140842e-01 2.135798e-01 2.130786e-01 2.125807e-01 2.120862e-01 2.115948e-01 2.111067e-01 2.106219e-01 2.101402e-01 2.096619e-01 2.091868e-01 2.087150e-01 2.082464e-01 2.077812e-01 2.073191e-01 2.068603e-01 2.064047e-01 2.059527e-01 2.055036e-01 2.050577e-01 2.046151e-01 2.041762e-01 2.037401e-01 2.033076e-01 2.028781e-01 2.024519e-01
2.378757e-01 2.372463e-01 2.366157e-01 2.359940e-01 2.353688e-01 2.347489e-01 2.341291e-01 2.335122e-01 2.328980e-01 2.322914e-01 2.316830e-01 2.310775e-01 2.304750e-01 2.298775e-01 2.292811e-01 2.286910e-01 2.281007e-01 2.275134e-01 2.269292e-01 2.263509e-01 2.257728e-01 2.251979e-01 2.246262e-01 2.240598e-01 2.234944e-01 2.229322e-01 2.223731e-01 2.218190e-01 2.212664e-01 2.207169e-01 2.201705e-01 2.196288e-01 2.190890e-01 2.185524e-01 2.180190e-01 2.174898e-01 2.169628e-01 2.164395e-01 2.159189e-01 2.154016e-01 2.148875e-01 2.143773e-01 2.138698e-01 2.133658e-01 2.128646e-01 2.123667e-01 2.118721e-01 2.113810e-01 2.108929e-01 2.104082e-01 2.099266e-01 2.094482e-01 2.089731e-01 2.085013e-01 2.080327e-01 2.075673e-01 2.071052e-01 2.066463e-01 2.061908e-01 2.057383e-01 2.052892e-01 2.048433e-01 2.044006e-01 2.039610e-01 2.035250e-01 2.030920e-01 2.026625e-01 2.022362e-01
2.375966e-01 2.369672e-01 2.363432e-01 2.357216e-01 2.351023e-01 2.344825e-01 2.338680e-01 2.332511e-01 2.326418e-01 2.320351e-01 2.314312e-01 2.308257e-01 2.302272e-01 2.296297e-01 2.290368e-01 2.284468e-01 2.278595e-01 2.272723e-01 2.266910e-01 2.261127e-01 2.255372e-01 2.249623e-01 2.243930e-01 2.238266e-01 2.232632e-01 2.227010e-01 2.221438e-01 2.215896e-01 2.210386e-01 2.204891e-01 2.199443e-01 2.194026e-01 2.188641e-01 2.183275e-01 2.177951e-01 2.172659e-01 2.167399e-01 2.162166e-01 2.156969e-01 2.151796e-01 2.146662e-01 2.141560e-01 2.136490e-01 2.131449e-01 2.126443e-01 2.121464e-01 2.116522e-01 2.111610e-01 2.106732e-01 2.101885e-01 2.097071e-01 2.092287e-01 2.087537e-01 2.082819e-01 2.078133e-01 2.073479e-01 2.068858e-01 2.064269e-01 2.059712e-01 2.055187e-01 2.050694e-01 2.046235e-01 2.041807e-01 2.037411e-01 2.033047e-01 2.028717e-01 2.024417e-01 2.020154e-01
2.373055e-01 2.366832e-01 2.360592e-01 2.354411e-01 2.348218e-01 2.342049e-01 2.335905e-01 2.329816e-01 2.323723e-01 2.317685e-01 2.311646e-01 2.305682e-01 2.299696e-01 2.293760e-01 2.287831e-01 2.281950e-01 2.276078e-01 2.270236e-01 2.264423e-01 2.258672e-01 2.252918e-01 2.247194e-01 2.241501e-01 2.235864e-01 2.230230e-01 2.224638e-01 2.219066e-01 2.213525e-01 2.208015e-01 2.202546e-01 2.197098e-01 2.191699e-01 2.186313e-01 2.180966e-01 2.175643e-01 2.170351e-01 2.165091e-01 2.159869e-01 2.154672e-01 2.149517e-01 2.144384e-01 2.139282e-01 2.134212e-01 2.129178e-01 2.124172e-01 2.119204e-01 2.114262e-01 2.109354e-01 2.104475e-01 2.099631e-01 2.094816e-01 2.090036e-01 2.085286e-01 2.080568e-01 2.075882e-01 2.071230e-01 2.066608e-01 2.062019e-01 2.057462e-01 2.052937e-01 2.048444e-01 2.043983e-01 2.039555e-01 2.035158e-01 2.030794e-01 2.026462e-01 2.022163e-01 2.017894e-01
2.370023e-01 2.363800e-01 2.357636e-01 2.351455e-01 2.345330e-01 2.339162e-01 2.333078e-01 2.326990e-01 2.320954e-01 2.314916e-01 2.308927e-01 2.302963e-01 2.297023e-01 2.291087e-01 2.285201e-01 2.279320e-01 2.273486e-01 2.267644e-01 2.261865e-01 2.256114e-01 2.250391e-01 2.244667e-01 2.239003e-01 2.233366e-01 2.227758e-01 2.222167e-01 2.216617e-01 2.211076e-01 2.205587e-01 2.200118e-01 2.194689e-01 2.189289e-01 2.183920e-01 2.178573e-01 2.173264e-01 2.167972e-01 2.162725e-01 2.157503e-01 2.152318e-01 2.147164e-01 2.142041e-01 2.136939e-01 2.131878e-01 2.126844e-01 2.121844e-01 2.116877e-01 2.111941e-01 2.107033e-01 2.102160e-01 2.097315e-01 2.092505e-01 2.087724e-01 2.082977e-01 2.078259e-01 2.073575e-01 2.068924e-01 2.064304e-01 2.059715e-01 2.055159e-01 2.050633e-01 2.046140e-01 2.041679e-01 2.037250e-01 2.032854e-01 2.028489e-01 2.024157e-01 2.019855e-01 2.015587e-01
2.366836e-01 2.360655e-01 2.354491e-01 2.348388e-01 2.342264e-01 2.336233e-01 2.330149e-01 2.324121e-01 2.318085e-01 2.312072e-01 2.306083e-01 2.300173e-01 2.294234e-01 2.288345e-01 2.282458e-01 2.276598e-01 2.270765e-01 2.265001e-01 2.259222e-01 2.253471e-01 2.247748e-01 2.242088e-01 2.236423e-01 2.230802e-01 2.225194e-01 2.219616e-01 2.214067e-01 2.208574e-01 2.203084e-01 2.197625e-01 2.192195e-01 2.186807e-01 2.181438e-01 2.176109e-01 2.170800e-01 2.165540e-01 2.160293e-01 2.155084e-01 2.149899e-01 2.144745e-01 2.139622e-01 2.134542e-01 2.129481e-01 2.124450e-01 2.119451e-01 2.114493e-01 2.109557e-01 2.104656e-01 2.099783e-01 2.094945e-01 2.090134e-01 2.085356e-01 2.080609e-01 2.075898e-01 2.071215e-01 2.066563e-01 2.061943e-01 2.057357e-01 2.052800e-01 2.048278e-01 2.043784e-01 2.039323e-01 2.034894e-01 2.030498e-01 2.026133e-01 2.021800e-01 2.017499e-01 2.013230e-01
2.363576e-01 2.357395e-01 2.351314e-01 2.345212e-01 2.339162e-01 2.333130e-01 2.327117e-01 2.321089e-01 2.315115e-01 2.309102e-01 2.303171e-01 2.297261e-01 2.291374e-01 2.285485e-01 2.279646e-01 2.273786e-01 2.267996e-01 2.262232e-01 2.256494e-01 2.250743e-01 2.245056e-01 2.239396e-01 2.233763e-01 2.228142e-01 2.222565e-01 2.216986e-01 2.211465e-01 2.205972e-01 2.200507e-01 2.195048e-01 2.189641e-01 2.184253e-01 2.178904e-01 2.173576e-01 2.168285e-01 2.163025e-01 2.157796e-01 2.152586e-01 2.147415e-01 2.142261e-01 2.137151e-01 2.132071e-01 2.127021e-01 2.121991e-01 2.117002e-01 2.112044e-01 2.107118e-01 2.102217e-01 2.097350e-01 2.092512e-01 2.087709e-01 2.082930e-01 2.078189e-01 2.073479e-01 2.068799e-01 2.064148e-01 2.059531e-01 2.054944e-01 2.050391e-01 2.045868e-01 2.041377e-01 2.036915e-01 2.032487e-01 2.028091e-01 2.023726e-01 2.019393e-01 2.015092e-01 2.010823e-01
2.360163e-01 2.354069e-01 2.347989e-01 2.341968e-01 2.335918e-01 2.329964e-01 2.323951e-01 2.317958e-01 2.311984e-01 2.306066e-01 2.300134e-01 2.294285e-01 2.288398e-01 2.282561e-01 2.276722e-01 2.270908e-01 2.265119e-01 2.259401e-01 2.253662e-01 2.247950e-01 2.242263e-01 2.236643e-01 2.231010e-01 2.225404e-01 2.219827e-01 2.214310e-01 2.208789e-01 2.203311e-01 2.197846e-01 2.192423e-01 2.187016e-01 2.181639e-01 2.176290e-01 2.170983e-01 2.165692e-01 2.160453e-01 2.155223e-01 2.150022e-01 2.144851e-01 2.139727e-01 2.134617e-01 2.129537e-01 2.124487e-01 2.119482e-01 2.114493e-01 2.109535e-01 2.104609e-01 2.099718e-01 2.094851e-01 2.090026e-01 2.085223e-01 2.080451e-01 2.075709e-01 2.071003e-01 2.066324e-01 2.061679e-01 2.057062e-01 2.052480e-01 2.047926e-01 2.043406e-01 2.038914e-01 2.034458e-01 2.030030e-01 2.025633e-01 2.021269e-01 2.016937e-01 2.012635e-01 2.008367e-01
2.356689e-01 2.350595e-01 2.344602e-01 2.338581e-01 2.332614e-01 2.326660e-01 2.320721e-01 2.314728e-01 2.308823e-01 2.302904e-01 2.297035e-01 2.291187e-01 2.285358e-01 2.279521e-01 2.273735e-01 2.267921e-01 2.262179e-01 2.256462e-01 2.250768e-01 2.245055e-01 2.239409e-01 2.233789e-01 2.228194e-01 2.222589e-01 2.217046e-01 2.211529e-01 2.206039e-01 2.200560e-01 2.195125e-01 2.189702e-01 2.184321e-01 2.178943e-01 2.173619e-01 2.168311e-01 2.163043e-01 2.157803e-01 2.152592e-01 2.147392e-01 2.142239e-01 2.137115e-01 2.132020e-01 2.126940e-01 2.121905e-01 2.116900e-01 2.111924e-01 2.106966e-01 2.102051e-01 2.097160e-01 2.092304e-01 2.087479e-01 2.082684e-01 2.077912e-01 2.073178e-01 2.068471e-01 2.063799e-01 2.059154e-01 2.054543e-01 2.049961e-01 2.045411e-01 2.040890e-01 2.036402e-01 2.031946e-01 2.027521e-01 2.023125e-01 2.018762e-01 2.014430e-01 2.010130e-01 2.005862e-01
2.353015e-01 2.347110e-01 2.341118e-01 2.335138e-01 2.329171e-01 2.323260e-01 2.317321e-01 2.311476e-01 2.305570e-01 2.299683e-01 2.293814e-01 2.288030e-01 2.282202e-01 2.276394e-01 2.270608e-01 2.264900e-01 2.259158e-01 2.253465e-01 2.247771e-01 2.242101e-01 2.236456e-01 2.230879e-01 2.225283e-01 2.219734e-01 2.214191e-01 2.208692e-01 2.203201e-01 2.197738e-01 2.192303e-01 2.186911e-01 2.181529e-01 2.176205e-01 2.170880e-01 2.165596e-01 2.160328e-01 2.155099e-01 2.149889e-01 2.144707e-01 2.139554e-01 2.134450e-01 2.129355e-01 2.124289e-01 2.119254e-01 2.114265e-01 2.109290e-01 2.104344e-01 2.099429e-01 2.094549e-01 2.089694e-01 2.084875e-01 2.080080e-01 2.075326e-01 2.070592e-01 2.065892e-01 2.061220e-01 2.056578e-01 2.051967e-01 2.047394e-01 2.042844e-01 2.038328e-01 2.033840e-01 2.029384e-01 2.024959e-01 2.020569e-01 2.016206e-01 2.011876e-01 2.007577e-01 2.003309e-01
