#k i j head boundname
3 1 29 310.852 north
3 1 30 310.626 north
3 1 31 310.386 north
3 1 32 310.136 north
3 1 33 309.873 north
3 1 34 309.595 north
3 1 35 309.3 north
3 1 36 308.982 north
3 1 37 308.639 north
3 1 38 308.294 north
3 1 39 307.95 north
3 1 40 307.603 north
3 1 41 307.247 north
3 1 42 306.885 north
3 1 43 306.5 north
3 1 44 306.121 north
3 1 45 305.717 north
3 1 46 305.313 north
3 1 47 304.888 north
3 1 48 304.499 north
3 1 49 304.118 north
3 1 50 303.749 north
3 1 51 303.369 north
3 1 52 302.992 north
3 1 53 302.616 north
3 1 54 302.254 north
3 1 55 301.904 north
3 1 56 301.552 north
3 1 57 301.206 north
3 1 58 300.86 north
3 1 59 300.515 north
3 1 60 300.18 north
3 1 61 299.844 north
3 1 62 299.511 north
3 1 63 299.181 north
3 1 64 298.839 north
3 1 65 298.489 north
3 1 66 298.144 north
3 1 67 297.795 north
4 1 68 297.433 east
4 2 68 297.138 east
4 3 68 296.842 east
4 4 68 296.546 east
4 5 68 296.25 east
4 6 68 295.949 east
4 7 68 295.639 east
4 8 68 295.328 east
4 9 68 295.005 east
4 10 68 294.685 east
4 11 68 294.348 east
4 12 68 294.001 east
4 13 68 293.644 east
4 14 68 293.274 east
4 15 68 292.889 east
4 16 68 292.494 east
4 17 68 292.093 east
4 18 68 291.685 east
4 19 68 291.269 east
4 20 68 290.846 east
4 21 68 290.412 east
4 22 68 289.972 east
4 23 68 289.525 east
4 24 68 289.077 east
4 25 68 288.62 east
4 26 68 288.165 east
4 27 68 287.711 east
4 28 68 287.262 east
4 29 68 286.877 east
4 30 68 286.607 east
4 31 68 286.45 east
4 32 68 286.319 east
4 33 68 286.256 east
4 34 68 286.213 east
4 35 68 286.185 east
4 36 68 286.193 east
4 37 68 286.182 east
4 38 68 286.168 east
4 39 68 286.152 east
4 40 68 286.165 east
4 41 68 286.125 east
4 42 68 286.07 east
4 43 68 285.999 east
4 44 68 285.922 east
4 45 68 285.825 east
4 46 68 285.719 east
4 47 68 285.599 east
4 48 68 285.471 east
4 49 68 285.332 east
4 50 68 285.189 east
4 51 68 285.037 east
4 52 68 284.886 east
4 53 68 284.727 east
4 54 68 284.568 east
4 55 68 284.407 east
4 56 68 284.248 east
4 57 68 284.082 east
4 58 68 283.914 east
4 59 68 283.752 east
4 60 68 283.588 east
4 61 68 283.419 east
4 62 68 283.213 east
4 63 68 283.007 east
4 64 68 282.771 east
4 1 1 314.423 west
4 2 1 314.36 west
4 3 1 314.291 west
4 4 1 314.219 west
4 5 1 314.143 west
4 6 1 314.066 west
4 7 1 313.984 west
4 8 1 313.901 west
4 9 1 313.812 west
4 10 1 313.728 west
4 11 1 313.635 west
4 12 1 313.541 west
4 13 1 313.445 west
4 14 1 313.354 west
4 15 1 313.253 west
4 16 1 313.15 west
4 17 1 313.042 west
4 18 1 312.937 west
4 19 1 312.819 west
4 20 1 312.694 west
4 21 1 312.562 west
4 22 1 312.434 west
4 23 1 312.299 west
4 24 1 312.181 west
4 25 1 312.059 west
4 26 1 311.948 west
4 27 1 311.847 west
4 28 1 311.751 west
4 29 1 311.658 west
4 30 1 311.567 west
4 31 1 311.478 west
4 32 1 311.388 west
4 33 1 311.296 west
4 34 1 311.201 west
4 35 1 311.103 west
4 36 1 311.003 west
4 37 1 310.893 west
4 38 1 310.775 west
4 39 1 310.652 west
4 40 1 310.522 west
4 41 1 310.384 west
4 42 1 310.241 west
4 43 1 310.098 west
4 44 1 309.95 west
4 45 1 309.797 west
4 46 1 309.636 west
4 47 1 309.452 west
4 48 1 309.265 west
4 49 1 309.074 west
4 50 1 308.88 west
4 51 1 308.683 west
4 52 1 308.484 west
4 53 1 308.28 west
4 54 1 308.074 west
4 55 1 307.864 west
4 56 1 307.653 west
4 57 1 307.438 west
4 58 1 307.223 west
4 59 1 307.003 west
4 60 1 306.782 west
4 61 1 306.557 west
4 62 1 306.332 west
4 63 1 306.103 west
4 64 1 305.872 south
4 64 2 305.673 south
4 64 3 305.465 south
4 64 4 305.248 south
4 64 5 305.02 south
4 64 6 304.783 south
4 64 7 304.537 south
4 64 8 304.282 south
4 64 9 304.018 south
4 64 10 303.743 south
4 64 11 303.46 south
4 64 12 303.167 south
4 64 13 302.865 south
4 64 14 302.551 south
4 64 15 302.23 south
4 64 16 301.896 south
4 64 17 301.555 south
4 64 18 301.203 south
4 64 19 300.84 south
4 64 20 300.465 south
4 64 21 300.082 south
4 64 22 299.687 south
4 64 23 299.284 south
4 64 24 298.87 south
4 64 25 298.447 south
4 64 26 298.014 south
4 64 27 297.57 south
4 64 28 297.125 south
4 64 29 296.679 south
4 64 30 296.265 south
4 64 31 295.852 south
4 64 32 295.454 south
4 64 33 295.053 south
4 64 34 294.66 south
4 64 35 294.258 south
4 64 36 293.853 south
4 64 37 293.445 south
4 64 38 293.047 south
4 64 39 292.645 south
4 64 40 292.253 south
4 64 41 291.85 south
4 64 42 291.458 south
4 64 43 291.052 south
4 64 44 290.653 south
4 64 45 290.246 south
4 64 46 289.851 south
4 64 47 289.456 south
4 64 48 289.071 south
4 64 49 288.691 south
4 64 50 288.316 south
4 64 51 287.945 south
4 64 52 287.574 south
4 64 53 287.219 south
4 64 54 286.873 south
4 64 55 286.548 south
4 64 56 286.227 south
4 64 57 285.924 south
4 64 58 285.63 south
4 64 59 285.345 south
4 64 60 285.056 south
4 64 61 284.78 south
4 64 62 284.487 south
4 64 63 284.216 south
4 64 64 283.933 south
4 64 65 283.661 south
4 64 66 283.376 south
4 64 67 283.085 south
4 1 2 314.364 north
4 1 3 314.299 north
4 1 4 314.234 north
4 1 5 314.161 north
4 1 6 314.084 north
4 1 7 314.001 north
4 1 8 313.914 north
4 1 9 313.816 north
4 1 10 313.717 north
4 1 11 313.599 north
4 1 12 313.479 north
4 1 13 313.353 north
4 1 14 313.232 north
4 1 15 313.115 north
4 1 16 312.999 north
4 1 17 312.878 north
4 1 18 312.751 north
4 1 19 312.618 north
4 1 20 312.482 north
4 1 21 312.332 north
4 1 22 312.171 north
4 1 23 312.0 north
4 1 24 311.826 north
4 1 25 311.635 north
4 1 26 311.439 north
4 1 27 311.232 north
4 1 28 311.016 north
4 1 29 310.789 north
4 1 30 310.556 north
4 1 31 310.307 north
4 1 32 310.053 north
4 1 33 309.781 north
4 1 34 309.495 north
4 1 35 309.195 north
4 1 36 308.889 north
4 1 37 308.563 north
4 1 38 308.227 north
4 1 39 307.883 north
4 1 40 307.534 north
4 1 41 307.173 north
4 1 42 306.816 north
4 1 43 306.437 north
4 1 44 306.059 north
4 1 45 305.666 north
4 1 46 305.269 north
4 1 47 304.868 north
4 1 48 304.485 north
4 1 49 304.1 north
4 1 50 303.733 north
4 1 51 303.358 north
4 1 52 302.988 north
4 1 53 302.623 north
4 1 54 302.266 north
4 1 55 301.913 north
4 1 56 301.562 north
4 1 57 301.216 north
4 1 58 300.872 north
4 1 59 300.529 north
4 1 60 300.19 north
4 1 61 299.852 north
4 1 62 299.512 north
4 1 63 299.173 north
4 1 64 298.833 north
4 1 65 298.487 north
4 1 66 298.14 north
4 1 67 297.789 north
