#k i j head boundname
4 64 49 289.135 south
4 64 50 288.77 south
4 64 51 288.409 south
4 64 52 288.047 south
4 64 53 287.701 south
4 64 54 287.362 south
4 64 55 287.04 south
4 64 56 286.72 south
4 64 57 286.414 south
4 64 58 286.114 south
4 64 59 285.823 south
4 64 60 285.527 south
4 64 61 285.242 south
4 64 62 284.94 south
4 64 63 284.66 south
4 64 64 284.366 south
4 64 65 284.084 south
4 64 66 283.789 south
4 64 67 283.488 south
4 1 2 315.619 north
4 1 3 315.542 north
4 1 4 315.452 north
4 1 5 315.349 north
4 1 6 315.228 north
4 1 7 315.1 north
4 1 8 314.948 north
4 1 9 314.829 north
4 1 10 314.741 north
4 1 11 314.586 north
4 1 12 314.423 north
4 1 13 314.241 north
4 1 14 314.064 north
4 1 15 313.889 north
4 1 16 313.716 north
4 1 17 313.544 north
4 1 18 313.37 north
4 1 19 313.194 north
4 1 20 313.016 north
4 1 21 312.833 north
4 1 22 312.643 north
4 1 23 312.448 north
4 1 24 312.249 north
4 1 25 312.041 north
4 1 26 311.828 north
4 1 27 311.606 north
4 1 28 311.373 north
4 1 29 311.13 north
4 1 30 310.882 north
4 1 31 310.621 north
4 1 32 310.357 north
4 1 33 310.076 north
4 1 34 309.783 north
4 1 35 309.48 north
4 1 36 309.172 north
4 1 37 308.846 north
4 1 38 308.513 north
4 1 39 308.174 north
4 1 40 307.833 north
4 1 41 307.482 north
4 1 42 307.141 north
4 1 43 306.779 north
4 1 44 306.422 north
4 1 45 306.055 north
4 1 46 305.685 north
4 1 47 305.314 north
4 1 48 304.956 north
4 1 49 304.596 north
4 1 50 304.25 north
4 1 51 303.894 north
4 1 52 303.541 north
4 1 53 303.19 north
4 1 54 302.846 north
4 1 55 302.503 north
4 1 56 302.16 north
4 1 57 301.821 north
4 1 58 301.482 north
4 1 59 301.145 north
4 1 60 300.809 north
4 1 61 300.474 north
4 1 62 300.137 north
4 1 63 299.801 north
4 1 64 299.463 north
4 1 65 299.122 north
4 1 66 298.779 north
4 1 67 298.433 north
