#k i j head boundname
1 1 55 302.264 north
1 1 56 301.931 north
1 1 57 301.596 north
1 1 58 301.254 north
1 1 59 300.906 north
1 1 60 300.579 north
1 1 61 300.248 north
1 1 62 299.929 north
1 1 63 299.623 north
1 1 64 299.278 north
1 1 65 298.916 north
1 1 66 298.567 north
1 1 67 298.226 north
2 1 68 297.862 east
2 2 68 297.569 east
2 3 68 297.263 east
2 4 68 296.977 east
2 5 68 296.712 east
2 6 68 296.418 east
2 7 68 296.093 east
2 8 68 295.787 east
2 9 68 295.452 east
2 10 68 295.129 east
2 11 68 294.786 east
2 12 68 294.439 east
2 13 68 294.089 east
2 14 68 293.701 east
2 15 68 293.28 east
2 16 68 292.848 east
2 17 68 292.412 east
2 18 68 291.97 east
2 19 68 291.534 east
2 20 68 291.085 east
2 21 68 290.623 east
2 22 68 290.154 east
2 23 68 289.677 east
2 24 68 289.223 east
2 25 68 288.739 east
2 26 68 288.229 east
2 27 68 287.693 east
2 28 68 287.091 east
2 29 68 286.534 east
2 30 68 286.278 east
2 31 68 286.324 east
2 32 68 286.327 east
2 33 68 286.338 east
2 34 68 286.339 east
2 35 68 286.33 east
2 36 68 286.371 east
2 37 68 286.356 east
2 38 68 286.341 east
2 39 68 286.323 east
2 40 68 286.351 east
2 41 68 286.311 east
2 42 68 286.256 east
2 43 68 286.186 east
2 44 68 286.103 east
2 45 68 286.015 east
2 46 68 285.912 east
2 47 68 285.799 east
2 48 68 285.666 east
2 49 68 285.54 east
2 50 68 285.404 east
2 51 68 285.265 east
2 52 68 285.128 east
2 53 68 284.967 east
2 54 68 284.813 east
2 55 68 284.666 east
2 56 68 284.504 east
2 57 68 284.314 east
2 58 68 284.141 east
2 59 68 283.971 east
2 60 68 283.842 east
2 61 68 283.76 east
2 62 68 283.572 east
2 63 68 283.422 east
2 64 68 283.194 east
2 64 31 295.784 south
2 64 32 295.434 south
2 64 33 295.062 south
2 64 34 294.684 south
2 64 35 294.301 south
2 64 36 293.893 south
2 64 37 293.473 south
2 64 38 293.078 south
2 64 39 292.701 south
2 64 40 292.331 south
2 64 41 291.943 south
2 64 42 291.565 south
2 64 43 291.156 south
2 64 44 290.751 south
2 64 45 290.325 south
2 64 46 289.936 south
2 64 47 289.558 south
2 64 48 289.191 south
2 64 49 288.825 south
2 64 50 288.464 south
2 64 51 288.094 south
2 64 52 287.746 south
2 64 53 287.409 south
2 64 54 287.089 south
2 64 55 286.785 south
2 64 56 286.474 south
2 64 57 286.178 south
2 64 58 285.894 south
2 64 59 285.625 south
2 64 60 285.352 south
2 64 61 285.094 south
2 64 62 284.81 south
2 64 63 284.567 south
2 64 64 284.311 south
2 64 65 284.093 south
2 64 66 283.836 south
2 64 67 283.541 south
2 1 12 313.825 north
2 1 13 313.79 north
2 1 14 313.717 north
2 1 15 313.608 north
2 1 16 313.519 north
2 1 17 313.387 north
2 1 18 313.245 north
2 1 19 313.092 north
2 1 20 312.942 north
2 1 21 312.773 north
2 1 22 312.599 north
2 1 23 312.418 north
2 1 24 312.234 north
2 1 25 312.031 north
2 1 28 311.314 north
2 1 29 311.097 north
2 1 30 310.856 north
2 1 31 310.606 north
2 1 32 310.346 north
2 1 33 310.077 north
2 1 34 309.791 north
2 1 35 309.492 north
2 1 36 309.174 north
2 1 37 308.834 north
2 1 38 308.494 north
2 1 39 308.154 north
2 1 40 307.812 north
2 1 41 307.464 north
2 1 42 307.126 north
2 1 43 306.751 north
2 1 44 306.367 north
2 1 45 305.973 north
2 1 46 305.569 north
2 1 47 305.139 north
2 1 48 304.763 north
2 1 49 304.408 north
2 1 50 304.055 north
2 1 51 303.687 north
2 1 52 303.321 north
2 1 53 302.956 north
2 1 54 302.606 north
2 1 55 302.272 north
2 1 56 301.932 north
2 1 57 301.595 north
2 1 58 301.254 north
2 1 59 300.911 north
2 1 60 300.582 north
2 1 61 300.251 north
2 1 62 299.926 north
2 1 63 299.608 north
2 1 64 299.266 north
2 1 65 298.913 north
2 1 66 298.567 north
2 1 67 298.225 north
3 1 68 297.862 east
3 2 68 297.57 east
3 3 68 297.268 east
3 4 68 296.982 east
3 5 68 296.703 east
3 6 68 296.403 east
3 7 68 296.088 east
3 8 68 295.782 east
3 9 68 295.453 east
3 10 68 295.128 east
3 11 68 294.784 east
3 12 68 294.433 east
3 13 68 294.075 east
3 14 68 293.689 east
3 15 68 293.276 east
3 16 68 292.849 east
3 17 68 292.418 east
3 18 68 291.981 east
3 19 68 291.543 east
3 20 68 291.095 east
3 21 68 290.635 east
3 22 68 290.169 east
3 23 68 289.695 east
3 24 68 289.235 east
3 25 68 288.752 east
3 26 68 288.249 east
3 27 68 287.727 east
3 28 68 287.163 east
3 29 68 286.66 east
3 30 68 286.399 east
3 31 68 286.379 east
3 32 68 286.345 east
3 33 68 286.346 east
3 34 68 286.342 east
3 35 68 286.333 east
3 36 68 286.366 east
3 37 68 286.351 east
3 38 68 286.337 east
3 39 68 286.319 east
3 40 68 286.341 east
3 41 68 286.299 east
3 42 68 286.243 east
3 43 68 286.173 east
3 44 68 286.097 east
3 45 68 286.008 east
3 46 68 285.91 east
3 47 68 285.799 east
3 48 68 285.669 east
3 49 68 285.541 east
3 50 68 285.405 east
3 51 68 285.265 east
3 52 68 285.126 east
3 53 68 284.968 east
3 54 68 284.814 east
3 55 68 284.665 east
3 56 68 284.502 east
3 57 68 284.316 east
3 58 68 284.146 east
3 59 68 283.978 east
3 60 68 283.846 east
3 61 68 283.75 east
3 62 68 283.56 east
3 63 68 283.401 east
3 64 68 283.172 east
3 1 1 314.663 west
3 2 1 314.608 west
3 3 1 314.525 west
3 4 1 314.448 west
3 5 1 314.324 west
3 6 1 314.2 west
3 7 1 314.04 west
3 8 1 313.903 west
3 9 1 313.734 west
3 10 1 313.61 west
3 11 1 313.553 west
3 12 1 313.484 west
3 13 1 313.395 west
3 14 1 313.256 west
3 15 1 313.073 west
3 16 1 312.858 west
3 17 1 312.58 west
3 18 1 312.591 west
3 19 1 312.762 west
3 20 1 312.802 west
3 21 1 312.863 west
3 22 1 312.74 west
3 23 1 312.525 west
3 24 1 312.171 west
3 25 1 311.604 west
3 26 1 311.706 west
3 27 1 312.114 west
3 28 1 312.122 west
3 29 1 312.222 west
3 30 1 312.231 west
3 31 1 312.176 west
3 32 1 312.075 west
3 33 1 311.977 west
3 34 1 311.886 west
3 35 1 311.802 west
3 36 1 311.733 west
3 37 1 311.63 west
3 38 1 311.531 west
3 39 1 311.413 west
3 40 1 311.275 west
3 41 1 311.116 west
3 42 1 310.971 west
3 43 1 310.876 west
3 44 1 310.779 west
3 45 1 310.68 west
3 64 28 297.128 south
3 64 29 296.491 south
3 64 30 296.12 south
3 64 31 295.78 south
3 64 32 295.428 south
3 64 33 295.057 south
3 64 34 294.68 south
3 64 35 294.299 south
3 64 36 293.891 south
3 64 37 293.469 south
3 64 38 293.073 south
3 64 39 292.697 south
3 64 40 292.326 south
3 64 41 291.936 south
3 64 42 291.56 south
3 64 43 291.152 south
3 64 44 290.75 south
3 64 45 290.33 south
3 64 46 289.94 south
3 64 47 289.559 south
3 64 48 289.186 south
3 64 49 288.814 south
3 64 50 288.454 south
3 64 51 288.097 south
3 64 52 287.756 south
3 64 53 287.427 south
3 64 54 287.102 south
3 64 55 286.791 south
3 64 56 286.48 south
3 64 57 286.181 south
3 64 58 285.895 south
3 64 59 285.621 south
3 64 60 285.345 south
3 64 61 285.083 south
3 64 62 284.8 south
3 64 63 284.553 south
3 64 64 284.293 south
3 64 65 284.066 south
3 64 66 283.803 south
3 64 67 283.513 south
3 1 2 314.583 north
3 1 3 314.483 north
3 1 4 314.375 north
3 1 5 314.255 north
3 1 6 314.14 north
3 1 7 314.029 north
3 1 8 313.944 north
3 1 9 313.901 north
3 1 10 313.865 north
3 1 11 313.82 north
3 1 12 313.768 north
3 1 13 313.711 north
3 1 14 313.638 north
3 1 15 313.546 north
3 1 16 313.464 north
3 1 17 313.343 north
3 1 18 313.208 north
3 1 19 313.061 north
3 1 20 312.917 north
3 1 21 312.75 north
3 1 22 312.577 north
3 1 23 312.399 north
3 1 24 312.216 north
3 1 25 312.022 north
3 1 26 311.806 north
3 1 27 311.548 north
3 1 28 311.306 north
3 1 29 311.081 north
3 1 30 310.842 north
3 1 31 310.592 north
3 1 32 310.334 north
3 1 33 310.065 north
3 1 34 309.782 north
3 1 35 309.484 north
3 1 36 309.166 north
3 1 37 308.824 north
3 1 38 308.483 north
3 1 39 308.144 north
3 1 40 307.804 north
3 1 41 307.456 north
3 1 42 307.101 north
3 1 43 306.727 north
3 1 44 306.358 north
3 1 45 305.962 north
3 1 46 305.57 north
3 1 47 305.16 north
3 1 48 304.786 north
3 1 49 304.421 north
3 1 50 304.065 north
3 1 51 303.699 north
3 1 52 303.335 north
3 1 53 302.972 north
3 1 54 302.62 north
3 1 55 302.278 north
3 1 56 301.933 north
3 1 57 301.594 north
3 1 58 301.254 north
3 1 59 300.915 north
3 1 60 300.584 north
3 1 61 300.252 north
3 1 62 299.923 north
3 1 63 299.596 north
3 1 64 299.256 north
3 1 65 298.91 north
3 1 66 298.567 north
3 1 67 298.223 north
4 1 68 297.855 east
4 2 68 297.563 east
4 3 68 297.269 east
4 4 68 296.976 east
4 5 68 296.681 east
4 6 68 296.381 east
4 7 68 296.072 east
4 8 68 295.76 east
4 9 68 295.436 east
4 10 68 295.112 east
4 11 68 294.77 east
4 12 68 294.416 east
4 13 68 294.05 east
4 14 68 293.67 east
4 15 68 293.272 east
4 16 68 292.863 east
4 17 68 292.444 east
4 18 68 292.019 east
4 19 68 291.585 east
4 20 68 291.144 east
4 21 68 290.693 east
4 22 68 290.236 east
4 23 68 289.773 east
4 24 68 289.31 east
4 25 68 288.84 east
4 26 68 288.37 east
4 27 68 287.903 east
4 28 68 287.441 east
4 29 68 287.045 east
4 30 68 286.768 east
4 31 68 286.607 east
4 32 68 286.47 east
4 33 68 286.403 east
4 34 68 286.357 east
4 35 68 286.325 east
4 36 68 286.323 east
4 37 68 286.306 east
4 38 68 286.286 east
4 39 68 286.265 east
4 40 68 286.274 east
4 41 68 286.233 east
4 42 68 286.18 east
4 43 68 286.112 east
4 44 68 286.044 east
4 45 68 285.954 east
4 46 68 285.861 east
4 47 68 285.752 east
4 48 68 285.64 east
4 49 68 285.514 east
4 50 68 285.384 east
4 51 68 285.244 east
4 52 68 285.103 east
4 53 68 284.951 east
4 54 68 284.796 east
4 55 68 284.637 east
4 56 68 284.477 east
4 57 68 284.308 east
4 58 68 284.138 east
4 59 68 283.971 east
4 60 68 283.806 east
4 61 68 283.642 east
4 62 68 283.438 east
4 63 68 283.241 east
4 64 68 283.012 east
4 1 1 314.287 west
4 2 1 314.26 west
4 3 1 314.157 west
4 4 1 314.006 west
4 5 1 313.811 west
4 6 1 313.595 west
4 7 1 313.287 west
4 8 1 312.985 west
4 9 1 312.554 west
4 10 1 312.453 west
4 11 1 312.668 west
4 12 1 312.818 west
4 13 1 312.895 west
4 14 1 312.811 west
4 15 1 312.73 west
4 16 1 312.615 west
4 17 1 312.47 west
4 18 1 312.362 west
4 19 1 312.343 west
4 20 1 312.294 west
4 21 1 312.217 west
4 22 1 312.056 west
4 23 1 311.847 west
4 24 1 311.615 west
4 25 1 311.365 west
4 26 1 311.276 west
4 27 1 311.347 west
4 28 1 311.366 west
4 29 1 311.414 west
4 30 1 311.421 west
4 31 1 311.385 west
4 32 1 311.275 west
4 33 1 311.204 west
4 34 1 311.148 west
4 35 1 311.107 west
4 36 1 311.147 west
4 37 1 311.103 west
4 38 1 311.072 west
4 39 1 311.003 west
4 40 1 310.919 west
4 41 1 310.821 west
4 42 1 310.737 west
4 43 1 310.62 west
4 44 1 310.493 west
4 45 1 310.353 west
4 46 1 310.21 west
4 47 1 310.023 west
4 48 1 309.829 west
4 49 1 309.627 west
4 50 1 309.424 west
4 51 1 309.213 west
4 52 1 309.001 west
4 53 1 308.784 west
4 54 1 308.565 west
4 55 1 308.344 west
4 56 1 308.123 west
4 57 1 307.899 west
4 58 1 307.677 west
4 59 1 307.452 west
4 60 1 307.227 west
4 61 1 307.001 west
4 62 1 306.775 west
4 63 1 306.548 west
4 64 1 306.32 south
4 64 2 306.115 south
4 64 3 305.901 south
4 64 4 305.679 south
4 64 5 305.447 south
4 64 6 305.204 south
4 64 7 304.955 south
4 64 8 304.695 south
4 64 9 304.427 south
4 64 10 304.147 south
4 64 11 303.86 south
4 64 12 303.564 south
4 64 13 303.259 south
4 64 14 302.94 south
4 64 15 302.615 south
4 64 16 302.278 south
4 64 17 301.933 south
4 64 18 301.577 south
4 64 19 301.211 south
4 64 20 300.829 south
4 64 21 300.441 south
4 64 22 300.039 south
4 64 23 299.629 south
4 64 24 299.205 south
4 64 25 298.772 south
4 64 26 298.325 south
4 64 27 297.866 south
4 64 28 297.407 south
4 64 29 296.949 south
4 64 30 296.522 south
4 64 31 296.096 south
4 64 32 295.685 south
4 64 33 295.271 south
4 64 34 294.868 south
4 64 35 294.456 south
4 64 36 294.043 south
4 64 37 293.629 south
4 64 38 293.228 south
4 64 39 292.824 south
4 64 40 292.434 south
4 64 41 292.034 south
4 64 42 291.648 south
4 64 43 291.248 south
4 64 44 290.86 south
4 64 45 290.462 south
4 64 46 290.078 south
4 64 47 289.693 south
4 64 48 289.318 south
4 64 49 288.946 south
4 64 50 288.577 south
4 64 51 288.212 south
4 64 52 287.847 south
4 64 53 287.496 south
4 64 54 287.153 south
4 64 55 286.829 south
4 64 56 286.508 south
4 64 57 286.202 south
4 64 58 285.905 south
4 64 59 285.616 south
4 64 60 285.324 south
4 64 61 285.043 south
4 64 62 284.746 south
4 64 63 284.472 south
4 64 64 284.184 south
4 64 65 283.909 south
4 64 66 283.623 south
4 64 67 283.333 south
4 1 2 314.191 north
4 1 3 314.049 north
4 1 4 313.872 north
4 1 5 313.684 north
4 1 6 313.48 north
4 1 7 313.296 north
4 1 8 313.128 north
4 1 9 313.177 north
4 1 10 313.336 north
4 1 11 313.377 north
4 1 12 313.402 north
4 1 13 313.397 north
4 1 14 313.367 north
4 1 15 313.314 north
4 1 16 313.256 north
4 1 17 313.161 north
4 1 18 313.049 north
4 1 19 312.921 north
4 1 20 312.792 north
4 1 21 312.636 north
4 1 22 312.469 north
4 1 23 312.289 north
4 1 24 312.108 north
4 1 25 311.907 north
4 1 26 311.702 north
4 1 27 311.485 north
4 1 28 311.259 north
4 1 29 311.022 north
4 1 30 310.779 north
4 1 31 310.522 north
4 1 32 310.261 north
4 1 33 309.982 north
4 1 34 309.692 north
4 1 35 309.39 north
4 1 36 309.083 north
4 1 37 308.757 north
4 1 38 308.424 north
4 1 39 308.083 north
4 1 40 307.741 north
4 1 41 307.386 north
4 1 42 307.037 north
4 1 43 306.667 north
4 1 44 306.298 north
4 1 45 305.915 north
4 1 46 305.53 north
4 1 47 305.143 north
4 1 48 304.772 north
4 1 49 304.401 north
4 1 50 304.046 north
4 1 51 303.684 north
4 1 52 303.326 north
4 1 53 302.972 north
4 1 54 302.625 north
4 1 55 302.281 north
4 1 56 301.938 north
4 1 57 301.599 north
4 1 58 301.261 north
4 1 59 300.924 north
4 1 60 300.59 north
4 1 61 300.255 north
4 1 62 299.92 north
4 1 63 299.584 north
4 1 64 299.246 north
4 1 65 298.904 north
4 1 66 298.559 north
4 1 67 298.21 north
